"","","","f1"
"3352",0.19,-0.89,-0.823298163397448
"3353",2.1,-0.4,-2.87539816339745
"3354",1.9,-0.16,-2.56979816339745
"3355",1.79,0.34,2.60099816339745
"3356",2.89,0.62,3.68979816339745
"3357",3.29,-0.67,-4.04649816339745
"3358",0.9,-0.36,-1.66579816339745
"3359",2.33,0.32,3.14779816339745
"3360",1.37,-0.46,-2.15379816339745
"3361",0.6,0.2,1.47539816339745
"3362",3.14,-0.16,-3.80979816339745
"3363",1.57,-0.77,-2.28249816339745
"3364",-0.05,0.47,0.73315389247879
"3365",-0.48,0.55,0.479527493126876
"3366",2.93,-0.63,-3.69849816339745
"3367",0.91,-0.32,-1.66299816339745
"3368",0.7,0.72,1.53379816339745
"3369",-0.6,-0.13,-0.0937061402027371
"3370",-0.02,0.54,0.768517862016231
"3371",0.32,0.68,1.13779816339745
"3372",2.76,-0.73,-3.49249816339745
"3373",1.87,0.45,2.65789816339745
"3374",1.92,0.42,2.71179816339745
"3375",0.11,-0.44,-0.891798163397448
"3376",0.45,-0.74,-1.17779816339745
"3377",2.92,0.24,3.77299816339745
"3378",1.87,-0.86,-2.52579816339745
"3379",-0.16,-0.48,-0.624487311826068
"3380",1.41,0.88,2.33979816339745
"3381",2.75,-0.88,-3.39099816339745
"3382",2.26,0.11,3.19749816339745
"3383",1.07,0.81,1.95149816339745
"3384",2.38,0.62,3.17979816339745
"3385",2.61,0.83,3.50429816339745
"3386",-0.77,-0.27,-0.0687922797138433
"3387",0.95,-0.13,-1.59849816339745
"3388",2.96,0.16,3.86099816339745
"3389",-0.33,-0.1,-0.123036075546927
"3390",2.05,0.72,2.88379816339745
"3391",2.82,0.17,3.71429816339745
"3392",0.92,0.19,1.80149816339745
"3393",0.58,0.43,1.37029816339745
"3394",-0.53,0.64,0.549106556049159
"3395",0.64,0.58,1.43179816339745
"3396",2.5,-0.61,-3.27329816339745
"3397",-0.18,0.5,0.613607162883135
"3398",2.92,0.41,3.71349816339745
"3399",-0.33,-0.5,-0.483894291930527
"3400",-0.64,-0.02,0.004067659541581
"3401",2.49,0.37,3.29229816339745
"3402",2.94,-0.87,-3.58849816339745
"3403",2.15,0.73,2.98829816339745
"3404",2.17,-0.58,-2.94899816339745
"3405",2.15,0.16,3.05099816339745
"3406",2.01,0.68,2.82779816339745
"3407",-0.39,-0.15,-0.176838565224633
"3408",1.7,-0.55,-2.48289816339745
"3409",1.84,-0.69,-2.58929816339745
"3410",0.51,0.75,1.35789816339745
"3411",1.2,0.32,2.01779816339745
"3412",-0.24,0.52,0.574481433081125
"3413",-0.15,-0.11,-0.217785169878474
"3414",3.17,-0.24,-3.88779816339745
"3415",0.03,-0.42,-0.808998163397448
"3416",0.85,0.58,1.64179816339745
"3417",2.64,-0.88,-3.28099816339745
"3418",-0.33,0.49,0.49728724152024
"3419",1.43,0.26,2.27299816339745
"3420",0.39,-0.56,-1.17179816339745
"3421",-0.72,0.4,0.358298840917208
"3422",0.9,-0.3,-1.64539816339745
"3423",2.31,0.8,3.18539816339745
"3424",-0.06,0.36,0.721058072872242
"3425",-0.02,0.7,0.811230678477604
"3426",2.78,0.79,3.64949816339745
"3427",3.11,-0.35,-3.87289816339745
"3428",-0.02,0.24,0.810995655877382
"3429",3.26,-0.27,-3.99249816339745
"3430",-0.3,0.81,0.7403745344587
"3431",0.57,0.53,1.35629816339745
"3432",2.44,-0.7,-3.18539816339745
"3433",1.1,-0.43,-1.88049816339745
"3434",-0.36,0.21,0.270963904529686
"3435",1.41,0.19,2.29149816339745
"3436",0.98,-0.64,-1.74579816339745
"3437",2.39,0.21,3.25949816339745
"3438",3.3,0.48,4.08579816339745
"3439",2.38,-0.31,-3.12929816339745
"3440",2.92,-0.3,-3.66539816339745
"3441",1.86,0.8,2.73539816339745
"3442",1.27,-0.7,-2.01539816339745
"3443",0.69,0.68,1.50779816339745
"3444",1.31,-0.9,-1.93539816339745
"3445",0.03,0.58,0.821798163397448
"3446",1.99,-0.37,-2.75849816339745
"3447",0.86,0.24,1.71299816339745
"3448",1.72,0.82,2.60779816339745
"3449",0.1,-0.81,-0.789298163397448
"3450",-0.23,0.07,0.215104112968434
"3451",0.78,0.34,1.59099816339745
"3452",2.49,-0.82,-3.17299816339745
"3453",2.01,-0.34,-2.76979816339745
"3454",0.07,-0.47,-0.854498163397448
"3455",2.03,0.37,2.83229816339745
"3456",0.36,0.58,1.15179816339745
"3457",1.15,0.77,2.00829816339745
"3458",1.64,-0.58,-2.41899816339745
"3459",-0.42,-0.09,-0.100581298509664
"3460",2.58,-0.86,-3.23579816339745
"3461",1.87,-0.51,-2.65529816339745
"3462",2.84,0.27,3.67829816339745
"3463",0.29,0.67,1.10429816339745
"3464",0.75,-0.53,-1.53449816339745
"3465",0.83,0.48,1.61579816339745
"3466",2.42,0.62,3.21979816339745
"3467",-0.07,-0.35,-0.666231749424003
"3468",1.47,0.35,2.27789816339745
"3469",1.67,0.53,2.45629816339745
"3470",2.47,0.78,3.33379816339745
"3471",2.11,-0.72,-2.84699816339745
"3472",1.68,0.68,2.49779816339745
"3473",0,0.5,0.785398163397448
"3474",-0.68,0.29,0.258801411478301
"3475",2.67,-0.87,-3.31849816339745
"3476",0.1,0.73,0.938298163397448
"3477",2.51,-0.24,-3.22779816339745
"3478",-0.49,-0.59,-0.367605728617084
"3479",2.57,0.45,3.35789816339745
"3480",1.82,0.86,2.73499816339745
"3481",1.42,0.3,2.24539816339745
"3482",2.69,0.24,3.54299816339745
"3483",2.58,0.28,3.41379816339745
"3484",0.88,0.69,1.70149816339745
"3485",2.83,-0.18,-3.51299816339745
"3486",1.9,-0.28,-2.63699816339745
"3487",2.23,0.55,3.01789816339745
"3488",1.94,0.44,2.72899816339745
"3489",0.66,-0.51,-1.44529816339745
"3490",0.42,-0.22,-1.12699816339745
"3491",0.4,-0.55,-1.18289816339745
"3492",1.6,-0.83,-2.27649816339745
"3493",1.15,-0.49,-1.93529816339745
"3494",2.54,-0.34,-3.29979816339745
"3495",1.29,-0.62,-2.06099816339745
"3496",2.59,0.3,3.41539816339745
"3497",0.05,-0.21,-0.751298163397448
"3498",2.65,0.49,3.43549816339745
"3499",1.97,0.19,2.85149816339745
"3500",-0.16,0.28,0.557334796342245
"3501",0.14,-0.16,-0.809798163397448
"3502",1.08,-0.35,-1.84289816339745
"3503",-0.43,-0.21,-0.226690487906874
"3504",1.58,0.14,2.49499816339745
"3505",1.69,-0.73,-2.42249816339745
"3506",1.42,0.22,2.28379816339745
"3507",2.32,0.88,3.24979816339745
"3508",2.95,-0.45,-3.73289816339745
"3509",2.05,0.13,2.97229816339745
"3510",0.51,0.32,1.32779816339745
"3511",2.2,-0.87,-2.84849816339745
"3512",-0.14,-0.63,-0.654931802470979
"3513",-0.16,-0.55,-0.638550410412488
"3514",-0.56,0.46,0.394328790739627
"3515",-0.71,0.44,0.389811730858484
"3516",2.59,-0.72,-3.32699816339745
"3517",0.56,0.79,1.42949816339745
"3518",1.86,0.87,2.78229816339745
"3519",2.21,0.2,3.08539816339745
"3520",1.18,0.46,1.96699816339745
"3521",1.56,0.38,2.35979816339745
"3522",1.7,-0.5,-2.48539816339745
"3523",0.84,0.87,1.76229816339745
"3524",1.39,0.2,2.26539816339745
"3525",-0.74,-0.08,0.0058433019464538
"3526",1.49,0.85,2.39789816339745
"3527",1.28,-0.4,-2.05539816339745
"3528",3.37,-0.59,-4.14729816339745
"3529",0.85,0.85,1.75789816339745
"3530",1.56,-0.59,-2.33729816339745
"3531",2.22,-0.38,-2.99099816339745
"3532",0.63,-0.4,-1.40539816339745
"3533",0.57,0.76,1.42299816339745
"3534",-0.46,-0.71,-0.378244406444777
"3535",2.59,0.42,3.38179816339745
"3536",3.15,-0.26,-3.87779816339745
"3537",0.95,0.28,1.78379816339745
"3538",1.64,-0.23,-2.35249816339745
"3539",1.28,0.2,2.15539816339745
"3540",1.63,-0.45,-2.41289816339745
"3541",2.92,0.42,3.71179816339745
"3542",2.77,0.26,3.61299816339745
"3543",0.8,0.16,1.70099816339745
"3544",0.95,0.8,1.82539816339745
"3545",0.2,0.84,1.10099816339745
"3546",3.1,-0.62,-3.87099816339745
"3547",0.71,0.26,1.55299816339745
"3548",0.2,0.47,0.986298163397448
"3549",1.42,-0.57,-2.20049816339745
"3550",2.3,0.79,3.16949816339745
"3551",2.56,0.42,3.35179816339745
"3552",2.97,-0.55,-3.75289816339745
"3553",1.93,0.85,2.83789816339745
"3554",1.6,-0.18,-2.28299816339745
"3555",1.2,-0.79,-1.90129816339745
"3556",2.3,-0.24,-3.01779816339745
"3557",2.67,0.67,3.48429816339745
"3558",-0.21,0.47,0.575518299543461
"3559",0.06,-0.73,-0.792498163397448
"3560",1.39,-0.48,-2.17499816339745
"3561",-0.24,-0.62,-0.573562140104422
"3562",2.99,-0.15,-3.65289816339745
"3563",0.94,0.64,1.74499816339745
"3564",1.07,0.41,1.86349816339745
"3565",1.36,0.84,2.26099816339745
"3566",2.75,-0.7,-3.49539816339745
"3567",1.72,-0.88,-2.36099816339745
"3568",0.94,0.17,1.83429816339745
"3569",0.88,-0.78,-1.58699816339745
"3570",-0.15,-0.27,-0.49531781543089
"3571",3,0.42,3.79179816339745
"3572",2.65,-0.6,-3.42539816339745
"3573",0.04,-0.86,-0.695798163397448
"3574",3.33,0.6,4.12539816339745
"3575",-0.66,0.28,0.247676466345028
"3576",0.47,-0.72,-1.20699816339745
"3577",-0.68,0.52,0.453185933189079
"3578",1.12,0.63,1.92229816339745
"3579",1.66,0.77,2.51829816339745
"3580",0.56,0.23,1.41829816339745
"3581",0.55,-0.26,-1.27779816339745
"3582",-0.35,-0.03,-0.0206360082441082
"3583",1.05,-0.27,-1.78249816339745
"3584",1.9,0.16,2.80099816339745
"3585",0.59,-0.79,-1.29129816339745
"3586",1.71,-0.87,-2.35849816339745
"3587",1.59,0.46,2.37699816339745
"3588",-0.48,0.06,0.0624420323754677
"3589",0.23,0.19,1.11149816339745
"3590",-0.11,0.42,0.661656605192798
"3591",2.13,-0.49,-2.91529816339745
"3592",-0.15,0.06,0.304798244342147
"3593",0.35,-0.29,-1.09129816339745
"3594",0.86,-0.41,-1.63729816339745
"3595",0.96,-0.33,-1.71649816339745
"3596",2.37,0.2,3.24539816339745
"3597",0.81,-0.28,-1.54699816339745
"3598",-0.35,-0.43,-0.440839091777515
"3599",0.72,0.63,1.52229816339745
"3600",0.69,0.21,1.55949816339745
"3601",2.79,-0.84,-3.45979816339745
"3602",2.9,0.68,3.71779816339745
"3603",0.35,-0.17,-1.02649816339745
"3604",0.97,0.26,1.81299816339745
"3605",0.76,0.23,1.61829816339745
"3606",2.7,-0.1,-3.32539816339745
"3607",-0.05,-0.84,-0.639058113199577
"3608",0.16,0.5,0.945398163397448
"3609",-0.23,-0.41,-0.52888917820028
"3610",-0.59,-0.39,-0.249088715914881
"3611",-0.83,-0.19,0.0110115384573773
"3612",2.3,0.47,3.08629816339745
"3613",2.7,-0.8,-3.39539816339745
"3614",1.61,-0.38,-2.38099816339745
"3615",-0.62,0.25,0.220036277338512
"3616",1.12,-0.52,-1.90499816339745
"3617",2.85,0.72,3.68379816339745
"3618",2.96,0.5,3.74539816339745
"3619",0.73,0.28,1.56379816339745
"3620",0.99,-0.76,-1.70779816339745
"3621",0.73,0.63,1.53229816339745
"3622",2.24,-0.58,-3.01899816339745
"3623",-0.28,0.81,0.746458302491441
"3624",-0.32,-0.62,-0.508074995361091
"3625",0.41,0.42,1.20179816339745
"3626",0.87,0.84,1.77099816339745
"3627",-0.26,-0.5,-0.541598629545365
"3628",-0.83,-0.08,0.0634091335839977
"3629",1.33,0.12,2.25979816339745
"3630",-0.43,-0.56,-0.415527453422692
"3631",2.06,-0.81,-2.74929816339745
"3632",-0.46,0.39,0.36223986918529
"3633",2.97,0.59,3.76349816339745
"3634",-0.2,-0.14,-0.239894094509278
"3635",2.46,0.47,3.24629816339745
"3636",0.71,-0.74,-1.43779816339745
"3637",1.93,0.8,2.80539816339745
"3638",0.94,-0.27,-1.67249816339745
"3639",1.13,0.81,2.01149816339745
"3640",0.44,-0.42,-1.21899816339745
"3641",2.48,-0.7,-3.22539816339745
"3642",1.27,0.46,2.05699816339745
"3643",2.12,0.57,2.91029816339745
"3644",0.51,-0.2,-1.20539816339745
"3645",1.85,-0.43,-2.63049816339745
"3646",1.53,0.8,2.40539816339745
"3647",2.88,0.45,3.66789816339745
"3648",1.22,-0.61,-1.99329816339745
"3649",0.89,0.12,1.81979816339745
"3650",1.21,-0.15,-1.87289816339745
"3651",0.25,0.68,1.06779816339745
"3652",1.28,0.24,2.13299816339745
"3653",0.77,0.46,1.55699816339745
"3654",2.36,-0.86,-3.01579816339745
"3655",0.43,0.39,1.22749816339745
"3656",2.2,0.13,3.12229816339745
"3657",1.69,0.3,2.51539816339745
"3658",1.61,0.24,2.46299816339745
"3659",2.57,-0.51,-3.35529816339745
"3660",-0.75,0.31,0.293032020123317
"3661",-0.76,0.03,0.087634725756263
"3662",3.12,-0.6,-3.89539816339745
"3663",2.18,0.67,2.99429816339745
"3664",0.22,0.22,1.08379816339745
"3665",1.08,-0.43,-1.86049816339745
"3666",-0.4,0.06,0.0835700054816149
"3667",2.7,-0.55,-3.48289816339745
"3668",2.48,0.85,3.38789816339745
"3669",2.12,-0.76,-2.83779816339745
"3670",2.57,-0.46,-3.35379816339745
"3671",0.93,0.65,1.73789816339745
"3672",2.95,0.67,3.76429816339745
"3673",0.35,0.67,1.16429816339745
"3674",-0.36,0.09,0.139109825257843
"3675",3.34,-0.47,-4.12449816339745
"3676",3.09,-0.83,-3.76649816339745
"3677",2.34,-0.54,-3.12379816339745
"3678",3.08,0.63,3.88229816339745
"3679",-0.21,-0.26,-0.418206760034892
"3680",-0.32,0.68,0.628745102867343
"3681",1.48,0.25,2.32789816339745
"3682",2.02,0.28,2.85379816339745
"3683",2.51,-0.4,-3.28539816339745
"3684",-0.13,-0.74,-0.635279719078979
"3685",0.47,-0.41,-1.24729816339745
"3686",2.15,0.35,2.95789816339745
"3687",1.36,-0.9,-1.98539816339745
"3688",0.69,0.51,1.47549816339745
"3689",-0.06,0.54,0.731946444522255
"3690",2.32,0.77,3.17829816339745
"3691",0.61,0.21,1.47949816339745
"3692",-0.2,-0.12,-0.199047825929104
"3693",0.42,-0.71,-1.16129816339745
"3694",1.49,-0.87,-2.13849816339745
"3695",1.84,0.37,2.64229816339745
"3696",0.96,0.22,1.82379816339745
"3697",2.36,-0.37,-3.12849816339745
"3698",0.07,-0.68,-0.822998163397448
"3699",-0.21,-0.2,-0.336406377112365
"3700",0.46,0.87,1.38229816339745
"3701",1.97,0.35,2.77789816339745
"3702",0.48,-0.81,-1.16929816339745
"3703",0.43,-0.83,-1.10649816339745
"3704",-0.79,0.24,0.253517271325683
"3705",2.11,0.79,2.97949816339745
"3706",2.74,-0.62,-3.51099816339745
"3707",-0.77,-0.14,-0.0100505420211655
"3708",-0.63,0.1,0.0977212990106129
"3709",1.59,0.17,2.48429816339745
"3710",2.46,0.33,3.27429816339745
"3711",0.84,-0.16,-1.50979816339745
"3712",2.53,0.33,3.34429816339745
"3713",1.96,0.53,2.74629816339745
"3714",2.86,-0.36,-3.62579816339745
"3715",-0.27,-0.21,-0.305574211955085
"3716",2.03,0.48,2.81579816339745
"3717",1.94,0.81,2.82149816339745
"3718",-0.52,0.19,0.178032684691045
"3719",0.21,-0.24,-0.927798163397448
"3720",1.28,0.79,2.14949816339745
"3721",3,-0.64,-3.76579816339745
"3722",0.59,-0.35,-1.35289816339745
"3723",2.14,-0.41,-2.91729816339745
"3724",-0.3,0.43,0.481407361410329
"3725",1.72,0.38,2.51979816339745
"3726",1.53,-0.63,-2.29849816339745
"3727",2.35,0.82,3.23779816339745
"3728",2.49,0.77,3.34829816339745
"3729",0.92,0.36,1.72499816339745
"3730",0.08,0.35,0.887898163397448
"3731",3.26,-0.73,-3.99249816339745
"3732",-0.38,-0.61,-0.459015312670988
"3733",-0.3,-0.23,-0.312162525635896
"3734",-0.46,-0.02,-0.020160025024619
"3735",2.36,0.74,3.20299816339745
"3736",3.22,0.28,4.05379816339745
"3737",-0.01,0.56,0.780081262230054
"3738",0.72,0.52,1.50579816339745
"3739",-0.19,-0.28,-0.461177079062481
"3740",0.53,-0.29,-1.27129816339745
"3741",2.76,0.82,3.64779816339745
"3742",1.25,-0.8,-1.94539816339745
"3743",1.75,-0.4,-2.52539816339745
"3744",3.36,0.43,4.15029816339745
"3745",-0.45,0.32,0.311794605276453
"3746",2.97,0.88,3.89979816339745
"3747",0.65,-0.58,-1.42899816339745
"3748",3.18,0.64,3.98499816339745
"3749",1.6,0.22,2.46379816339745
"3750",1.29,-0.64,-2.05579816339745
"3751",1.78,0.19,2.66149816339745
"3752",0.61,0.79,1.47949816339745
"3753",1.53,0.2,2.40539816339745
"3754",2.62,0.65,3.42789816339745
"3755",2.93,0.77,3.78829816339745
"3756",3.06,-0.35,-3.82289816339745
"3757",2.9,-0.89,-3.53329816339745
"3758",2.09,0.58,2.88179816339745
"3759",1.9,-0.36,-2.66579816339745
"3760",0.93,0.45,1.71789816339745
"3761",2.56,0.64,3.36499816339745
"3762",0.44,0.13,1.36229816339745
"3763",2.5,0.18,3.38779816339745
"3764",-0.42,-0.78,-0.389516862551662
"3765",1.6,0.34,2.41099816339745
"3766",0.59,-0.46,-1.37379816339745
"3767",2.73,-0.59,-3.50729816339745
"3768",3.36,-0.45,-4.14289816339745
"3769",-0.68,0.19,0.178686250377742
"3770",0.03,-0.77,-0.742498163397448
"3771",0.67,-0.4,-1.44539816339745
"3772",1.58,0.45,2.36789816339745
"3773",1.43,0.47,2.21629816339745
"3774",2.84,-0.79,-3.54129816339745
"3775",0.78,0.25,1.62789816339745
"3776",1.64,-0.81,-2.32929816339745
"3777",0.24,0.11,1.17749816339745
"3778",2.53,-0.38,-3.30099816339745
"3779",0.72,0.53,1.50629816339745
"3780",2.35,-0.37,-3.11849816339745
"3781",1.44,-0.72,-2.17699816339745
"3782",-0.74,0.33,0.305991854919494
"3783",0.88,0.87,1.80229816339745
"3784",2.84,0.75,3.68789816339745
"3785",1.87,-0.2,-2.56539816339745
"3786",1.88,0.76,2.73299816339745
"3787",-0.61,0.59,0.505920539470669
"3788",2.21,-0.83,-2.88649816339745
"3789",0.5,0.65,1.30789816339745
"3790",0.21,0.58,1.00179816339745
"3791",1.91,-0.7,-2.65539816339745
"3792",1.19,-0.85,-1.85289816339745
"3793",-0.33,-0.57,-0.497835229575399
"3794",3.13,-0.2,-3.82539816339745
"3795",3.12,-0.57,-3.90049816339745
"3796",2.04,0.13,2.96229816339745
"3797",1.68,0.41,2.47349816339745
"3798",3.07,-0.76,-3.78779816339745
"3799",2.58,0.37,3.38229816339745
"3800",0.1,-0.67,-0.856498163397448
"3801",1.21,-0.75,-1.93289816339745
"3802",1.24,0.22,2.10379816339745
"3803",2.12,-0.33,-2.87649816339745
"3804",0.76,-0.24,-1.47779816339745
"3805",2.45,0.22,3.31379816339745
"3806",0.63,-0.53,-1.41449816339745
"3807",-0.41,-0.76,-0.405874551142635
"3808",1.02,-0.42,-1.79899816339745
"3809",1.24,-0.57,-2.02049816339745
"3810",3.19,-0.36,-3.95579816339745
"3811",1,0.18,1.88779816339745
"3812",2.8,-0.88,-3.44099816339745
"3813",0.87,0.25,1.71789816339745
"3814",2.98,0.58,3.77179816339745
"3815",1.03,0.53,1.81629816339745
"3816",3.13,0.41,3.92349816339745
"3817",2.4,-0.27,-3.13249816339745
"3818",0.92,-0.82,-1.60299816339745
"3819",2.29,0.5,3.07539816339745
"3820",0.71,0.58,1.50179816339745
"3821",0.28,-0.8,-0.975398163397448
"3822",1.92,0.55,2.70789816339745
"3823",0.2,-0.33,-0.956498163397448
"3824",-0.05,0.53,0.739414279915209
"3825",2.88,0.6,3.67539816339745
"3826",0.58,-0.63,-1.34849816339745
"3827",3.13,0.64,3.93499816339745
"3828",3.08,-0.85,-3.74289816339745
"3829",0.46,0.89,1.39749816339745
"3830",3.03,-0.57,-3.81049816339745
"3831",1.67,-0.26,-2.39779816339745
"3832",0.81,0.76,1.66299816339745
"3833",2.94,-0.83,-3.61649816339745
"3834",1.84,-0.17,-2.51649816339745
"3835",0.15,0.18,1.03779816339745
"3836",2.01,-0.73,-2.74249816339745
"3837",1.24,0.85,2.14789816339745
"3838",0.15,-0.67,-0.906498163397448
"3839",1.81,0.71,2.63949816339745
"3840",3.05,0.28,3.88379816339745
"3841",3.23,0.54,4.01699816339745
"3842",2.94,0.84,3.84099816339745
"3843",0.74,0.58,1.53179816339745
"3844",-0.34,0.6,0.563586073685292
"3845",0.13,0.55,0.917898163397448
"3846",1.08,0.6,1.87539816339745
"3847",-0.67,-0.33,-0.16788992230196
"3848",0.82,-0.44,-1.60179816339745
"3849",3.09,0.7,3.91539816339745
"3850",-0.49,0.4,0.359873998121651
"3851",2.69,0.48,3.47579816339745
"3852",1.74,-0.87,-2.38849816339745
"3853",-0.33,0.09,0.158073397045721
"3854",3.28,-0.26,-4.00779816339745
"3855",2.36,0.67,3.17429816339745
"3856",2.33,-0.21,-3.03129816339745
"3857",-0.46,-0.64,-0.390760918239937
"3858",2.9,-0.5,-3.68539816339745
"3859",2.41,0.78,3.27379816339745
"3860",1.18,-0.79,-1.88129816339745
"3861",2.63,0.85,3.53789816339745
"3862",2.75,-0.51,-3.53529816339745
"3863",-0.15,-0.86,-0.559940808037542
"3864",-0.02,0.43,0.766994232721329
"3865",2.26,0.43,3.05029816339745
"3866",2.65,-0.26,-3.37779816339745
"3867",1.75,0.43,2.54029816339745
"3868",1.59,-0.2,-2.28539816339745
"3869",2.51,0.33,3.32429816339745
"3870",-0.39,-0.63,-0.450189757410381
"3871",2.98,-0.34,-3.73979816339745
"3872",-0.05,0.24,0.747647455359939
"3873",2.33,-0.2,-3.02539816339745
"3874",-0.56,0.24,0.214384044673429
"3875",1.63,0.32,2.44779816339745
"3876",2.86,-0.59,-3.63729816339745
"3877",1.07,0.19,1.95149816339745
"3878",3.36,0.62,4.15979816339745
"3879",1.74,0.85,2.64789816339745
"3880",-0.79,0.23,0.245853884958759
"3881",2.95,0.29,3.77949816339745
"3882",1.23,-0.76,-1.94779816339745
"3883",-0.39,-0.11,-0.128470912527432
"3884",-0.2,0.08,0.271246596270802
"3885",1.59,0.22,2.45379816339745
"3886",1.18,0.74,2.02299816339745
"3887",0.53,-0.85,-1.19289816339745
"3888",2.1,0.12,3.02979816339745
"3889",2.04,-0.68,-2.79299816339745
"3890",1.27,0.43,2.06029816339745
"3891",-0.77,-0.36,-0.096168945873942
"3892",0.96,-0.3,-1.70539816339745
"3893",-0.64,0.2,0.180520249617877
"3894",0.21,-0.68,-0.962998163397448
"3895",1.53,-0.83,-2.20649816339745
"3896",-0.47,0.55,0.481770762051926
"3897",-0.22,-0.37,-0.5123452995957
"3898",1.88,-0.57,-2.66049816339745
"3899",3.18,0.24,4.03299816339745
"3900",-0.11,0.45,0.666877216086201
"3901",0.19,-0.11,-0.823298163397448
"3902",2.13,0.16,3.03099816339745
"3903",2.06,-0.57,-2.84049816339745
"3904",-0.14,-0.36,-0.587016677307676
"3905",1.14,-0.33,-1.89649816339745
"3906",2.77,-0.73,-3.50249816339745
"3907",0.22,0.7,1.04539816339745
"3908",1.69,-0.24,-2.40779816339745
"3909",0.33,-0.59,-1.10729816339745
"3910",1.84,-0.79,-2.54129816339745
"3911",1.18,0.44,1.96899816339745
"3912",2.34,-0.19,-3.02929816339745
"3913",2.3,-0.63,-3.06849816339745
"3914",1.09,0.88,2.01979816339745
"3915",-0.32,0.74,0.675097836690049
"3916",0.28,0.14,1.19499816339745
"3917",1.01,-0.32,-1.76299816339745
"3918",0.62,0.31,1.44149816339745
"3919",2.12,-0.58,-2.89899816339745
"3920",3,0.14,3.91499816339745
"3921",2.63,-0.44,-3.41179816339745
"3922",2.05,-0.87,-2.69849816339745
"3923",2.13,-0.6,-2.90539816339745
"3924",2.79,0.79,3.65949816339745
"3925",0.56,0.52,1.34579816339745
"3926",3.24,0.31,4.06149816339745
"3927",1.39,0.48,2.17579816339745
"3928",-0.18,0.13,0.390006487007869
"3929",0.3,-0.42,-1.07899816339745
"3930",2.31,-0.6,-3.08539816339745
"3931",2.84,0.72,3.67379816339745
"3932",0.68,-0.33,-1.43649816339745
"3933",1.72,-0.77,-2.43249816339745
"3934",2.5,-0.81,-3.18929816339745
"3935",3.02,0.17,3.91429816339745
"3936",2.47,0.37,3.27229816339745
"3937",2.72,-0.59,-3.49729816339745
"3938",2.21,0.78,3.07379816339745
"3939",2.65,0.69,3.47149816339745
"3940",1.34,-0.56,-2.12179816339745
"3941",1.43,0.28,2.26379816339745
"3942",2.85,0.24,3.70299816339745
"3943",0.38,0.7,1.20539816339745
"3944",1.84,0.68,2.65779816339745
"3945",3.12,0.55,3.90789816339745
"3946",0.39,0.7,1.21539816339745
"3947",1.45,-0.12,-2.09099816339745
"3948",2.38,0.33,3.19429816339745
"3949",1.55,0.22,2.41379816339745
"3950",1.21,-0.28,-1.94699816339745
"3951",0.06,-0.53,-0.844498163397448
"3952",-0.52,-0.17,-0.155768310640087
"3953",0.86,0.66,1.67099816339745
"3954",2.13,-0.67,-2.88649816339745
"3955",2.74,-0.49,-3.52529816339745
"3956",1.63,-0.52,-2.41499816339745
"3957",2.19,-0.3,-2.93539816339745
"3958",1.89,0.13,2.81229816339745
"3959",1.06,0.7,1.88539816339745
"3960",0.08,0.24,0.932998163397448
"3961",3.34,0.38,4.13979816339745
"3962",0.89,-0.18,-1.57299816339745
"3963",2.52,0.4,3.31539816339745
"3964",-0.32,0.4,0.448177753291044
"3965",1.02,-0.6,-1.79539816339745
"3966",1.22,0.85,2.12789816339745
"3967",2.42,0.6,3.21539816339745
"3968",0.92,-0.37,-1.68849816339745
"3969",2.59,0.14,3.50499816339745
"3970",0.21,0.69,1.03149816339745
"3971",1.56,-0.39,-2.33329816339745
"3972",-0.14,0.81,0.803514128386874
"3973",0.71,-0.23,-1.42249816339745
"3974",2.93,0.49,3.71549816339745
"3975",2.22,0.23,3.07829816339745
"3976",0.65,-0.31,-1.39929816339745
"3977",-0.34,-0.28,-0.340916505018336
"3978",-0.73,-0.08,0.00035278983607482
"3979",3.05,-0.51,-3.83529816339745
"3980",2.52,0.28,3.35379816339745
"3981",3.14,0.39,3.93749816339745
"3982",2.75,0.74,3.59299816339745
"3983",1.25,0.37,2.05229816339745
"3984",-0.3,-0.33,-0.413572695756771
"3985",0.02,-0.68,-0.772998163397448
"3986",0.2,-0.55,-0.982898163397448
"3987",-0.29,-0.06,-0.0604508476954912
"3988",0.82,0.8,1.69539816339745
"3989",2.08,0.88,3.00979816339745
"3990",-0.07,0.8,0.833602646406164
"3991",1.5,-0.8,-2.19539816339745
"3992",2.66,0.85,3.56789816339745
"3993",0.23,0.23,1.08829816339745
"3994",0.62,-0.79,-1.32129816339745
"3995",2.32,0.79,3.18949816339745
"3996",1.73,-0.48,-2.51499816339745
"3997",0.09,0.67,0.904298163397448
"3998",2.01,-0.41,-2.78729816339745
"3999",2.46,0.51,3.24549816339745
"4000",0.38,0.18,1.26779816339745
"4001",-0.51,0.18,0.171313615907424
"4002",0.57,0.39,1.36749816339745
"4003",0.58,0.26,1.42299816339745
"4004",0.66,0.66,1.47099816339745
"4005",-0.24,0.39,0.511340546458962
"4006",0.16,0.48,0.945798163397448
"4007",0.58,0.83,1.47429816339745
"4008",1.98,-0.29,-2.72129816339745
"4009",-0.32,-0.78,-0.473029358815198
"4010",2.01,-0.8,-2.70539816339745
"4011",0.63,-0.87,-1.27849816339745
"4012",2.52,-0.19,-3.20929816339745
"4013",-0.22,-0.81,-0.537639587381268
"4014",2.44,0.73,3.27829816339745
